,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
00011-00241.roi,11.162983827000415,53.04938215148758,30.13923596941478,45.84092852462311,83.29164429011988,103.32333299909752,149.23968341501822,41.28806471331155,1.443086697189387,1.031723055102223,0.7844165117164418,0.030437709061466586,0.4710684994250238,0.9513128466294575,0.7804919408383122,0.616798820348745,0.9483395645825394,0.0,0.0,0.0,0.522736409756939,0.0,0.0,0.8943393006957642,0.0008548725075368501
00012-00099.roi,21.59077865350575,53.53587445078755,91.76097992872816,213.27963047211222,307.8537045831595,189.1913166853015,256.22532732080157,320.0016859081867,0.0007563596744324012,0.0,0.0,0.0,0.0,0.0,0.0,0.0001086483438841785,0.0012536349144340842,0.0,0.0006936780544388619,0.0007563596744324012,0.0012536349144340842,0.0,0.0,0.0,0.0
00013-00090.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00014-00058.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00015-00021.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016-00172.roi,37.042661416213875,108.1639059168619,29.76565993957013,58.57602378839399,64.54636305471676,131.23553712270459,163.21454457865624,54.934556549612154,13.60832060400861,26.902017635959727,12.357492580371803,17.882368157287512,21.29990201528244,19.836426658918167,16.542540301815734,23.30793505862411,24.231229880213455,14.861926940651971,23.70606130480457,7.929002376787441,15.55717438702275,24.013552449398468,16.27415980870097,19.961982239859758,19.046023994117252
00017-00299.roi,37.57701966941172,64.92167289438154,36.44007532607121,72.82357419157208,59.12707342768455,38.423689936469856,0.3071060435181102,0.0,8.133143603035822e-05,0.15359312974576628,0.03647724212955451,0.33861058958488255,0.4625102405421225,0.09334017298137014,0.06511978712239028,0.028755844209545474,0.10029917446099461,0.07400180523642425,0.0703709086413782,0.0005435517322582915,0.002599381063959518,0.1178378136393899,0.10160057004604782,0.10987782847205305,0.12346822648964051
00018-00053.roi,0.0,0.0,0.0,0.0,0.0,65.98783988142567,93.94623064554617,184.90605238152926,204.49537610582777,350.0100321506622,46.15049633252968,148.89300779268558,112.22110577734828,60.97357426818137,49.6254175511545,111.78108379003736,87.11766155931005,90.76120784415434,111.93139505309365,191.34427532366172,165.8086524768245,195.98131846922328,240.15409586437727,81.45252746005524,241.90218619088043
00019-00133.roi,57.45313900097368,32.34153816433454,22.869076808715338,15.118733923789932,18.937499012638344,0.0,0.0,0.0,0.0,5.3329706492539245e-05,0.0,0.00015383570248518778,0.0,0.0017967997644112675,0.00015383570248518778,0.17222602314961646,0.08491717679363303,0.11067949823585245,0.20881842633521905,0.0641452574484677,0.0006153428099407511,0.0,0.0004245864372134461,0.10386152568807162,0.00034048970465939455
00020-00292.roi,70.6440122020761,35.45978653831371,21.826408284973034,17.27384129439998,7.992512195768561,11.161038371144421,14.473866895981429,16.16321035622429,4.644199011542118,5.126608709593823,0.9382923758144881,5.202642193299523,3.9656816834955806,1.9193301207388078,1.7279241804025645,4.534077838808773,0.4412110405906444,2.7048756832166223,3.437868985836021,5.646071104216111,0.5172147356649742,1.920329328542288,0.8653302578340536,2.697227137075016,0.2306020643628533
00021-00055.roi,0.0014642930348870624,0.003729498690133688,0.0024270053860080657,0.003931748353585487,0.0,0.0,0.0,0.0,0.0,0.0006067513465020164,0.0,0.0,0.0,0.0,0.0,0.003931748353585487,0.0024270053860080657,0.0,0.0,0.0006067513465020164,0.0,0.0,0.0014642930348870624,0.0,0.0
00022-00133.roi,16.06927509594705,19.1588783839799,16.59075515287554,34.64056739977851,37.50599282360015,36.075020247133395,26.522088451364166,14.097737108355805,32.28158730168515,27.611548032229877,28.981266321063124,15.032966121240623,19.98683092520387,33.26688626846796,33.791446075505434,16.864159766794163,10.402759544455547,18.21859962973251,10.16822147560347,13.20361300808029,20.828813813892527,27.743587787304573,30.0195634611724,14.52517799678676,10.532381424828635
00023-00036.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00024-00064.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00025-00037.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00026-00091.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00027-00101.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028-00061.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00029-00191.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00030-00502.roi,59.18137913153991,49.588429579352734,35.91164293470319,22.765841180321438,55.14142530777073,53.327209834953436,37.247141934790605,4.662130794634662,5.382534831006266,2.6204131865680513,1.7067960350009606,0.23816456231954763,6.88868149436201,1.7392035117705205,1.4486465523103227,6.109048724688637,5.675207766927471,2.061009451936935,0.1874680716179422,1.1484015834559405,6.104440666446117,0.11826608208570384,1.2029831792878964,4.9149818738961795,3.3492601325348015
00031-00395.roi,20.162769856666706,30.90957704456489,36.503778304659576,82.30686806249867,97.64320275902301,118.37101895404388,147.3626998840932,174.27585159658514,105.85008927282584,3.4185357046374185,2.924378260601978,0.4388060316074229,1.6986251797531973,3.1977860578945227,2.9028573989367477,1.9652955762555482,2.5230122000078006,0.003945007687773265,0.0,0.0,0.002411016958909922,0.0038902606825039613,0.0007245932487746804,0.002411016958909922,0.0
00032-00765.roi,169.51786234634199,143.11719612915172,128.84481278841366,64.36700833027868,83.21877113017915,59.87437758788663,59.11065600077892,50.734402774430414,31.342976098346494,13.653619564724353,3.5621300650195518,0.8194396206558738,5.6068096954136895,2.492630618634962,2.370339210915592,5.197293496613218,4.89015869864379,2.5246230343355864,0.5637040681834399,1.7229404622461817,5.018036692715733,0.4663275439645977,1.7674052182141768,4.577566252238361,3.168131093946584
00033-00628.roi,32.01266368731239,59.715736673553046,93.87936452538244,32.92504114235494,70.37939900849337,2.0467052797842404,4.2834435105415105,11.4226377673437,7.77011580299591,0.07379965688918383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1217532205629104e-05,0.0,0.0,0.0,0.0,0.0
00034-00149.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035-00750.roi,85.88818433711643,98.27714619122219,127.36723372804722,168.37275169269054,191.65657817307138,204.55675311575314,227.29542264456236,207.51967636801712,37.902313610512664,1.075977415541125,0.1885322305359941,0.01358697662386855,2.5379665031404683,0.5846173784556029,0.37310665364083856,1.8531419257275366,1.1013155785944728,0.24041459419265054,0.34105747195543795,0.031592380103794775,0.8736912510996494,0.31119064851011713,0.3543059134071906,0.0016208109363375666,0.0013592476219125816
00036-00116.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00037-00301.roi,9.529142585546914,23.826479334042467,0.0002531285678471221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00038-00128.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00039-00130.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00040-00141.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00041-00512.roi,49.23370326535817,63.829565661026706,66.95995065433982,71.51752805684673,69.71645240709225,81.19001193354953,107.40451656250745,64.87982134341812,33.17791964494862,36.11125873851072,3.726291575893914,10.967617618832685,10.557660694291064,5.946918805429378,5.023823108390803,10.65622223727386,1.3452867077744834,9.572929819445818,10.304229800440604,10.296626506206858,0.0022336352035991695,0.005659268764341673,0.0007610656230130489,0.002351237683581405,0.0
00042-00210.roi,73.60668412624861,105.40397293241759,187.79453423005108,95.91734187606365,318.60152829551623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00043-00511.roi,80.36748117447495,60.61135500343353,50.106585814273586,64.37301366308522,56.633327479179336,70.15928051914847,75.75878913174142,71.31815390411735,63.702437974241484,105.74336789259657,21.846842208152303,21.4680129167384,13.285903868568182,12.230135381392728,12.244522487451556,10.937426061041823,4.289859518675066,12.81438242565799,8.804455907928297,4.1848127861243105,1.514628074692977,1.5036866774866617,6.89296669455435,0.8621824973361226,1.284669282779832
00044-00158.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00045-00231.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00046-00379.roi,2.7427537318493793,1.680473449435997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00047-00202.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00048-00262.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00049-00200.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00050-00208.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00051-00370.roi,139.85489618948588,118.57177660549105,108.80256903333606,153.53582268998613,155.5415224426639,153.456716734493,143.59121344364485,122.94584551497317,151.32518469894973,143.6439943270803,134.1409752438114,106.98679809245331,77.05362730072326,111.99971672053474,113.90365133499185,62.1648855863056,59.8471103597756,77.13299627759027,52.687570560907524,70.06238273479138,92.06415207132379,75.51190554576249,102.59389438651597,55.1930631838928,44.251392504046045
00052-00258.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00053-00293.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00054-00370.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00055-00294.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00056-00362.roi,0.13562154010959374,0.04349175951672711,0.26725119091168553,0.0,0.030262280101032886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024780899880915796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014384340091251556,0.0,0.0,0.0,0.0
00057-00306.roi,0.8433625847883237,10.706111140828819,40.375190567890414,4.579629079393399,25.350703384054164,2.7062265404656842,8.659050296457643,225.20408706212433,280.1279645862545,398.9311843700784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00058-00284.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00059-00338.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00060-00537.roi,0.625227473774184,1.2578882855384286,2.1275934236261813,0.0597423164174496,0.28587159537616624,0.00592332197276915,0.01701355966589429,4.984935519848806,6.417290977451978,62.57603487715539,9.816572302697444e-05,0.00023810375314167233,0.014463259917374053,0.00010860885869115411,0.0007895027366041625,0.013427488379387918,0.005476310852932005,0.001683436280189128,0.0002109518481984887,0.0,0.017337169699125198,0.0,5.4304446795132346e-05,0.003348066830058827,0.00010860885869115407
00061-00440.roi,0.9644799243973959,4.714207183918889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00062-00299.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00063-00309.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00064-00326.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065-00541.roi,13.669440671188578,49.80216001768579,7.9784382680955375,40.08480814924588,44.869962028619014,0.060936491032840025,0.09297637077342637,0.0,4.9921454941599406e-05,0.07238766648315284,0.019014289252698446,0.08080723418518557,0.07589192385145493,0.04386155180411317,0.045768229453471074,0.12445383692603972,0.09872895686354462,0.03661539720801092,0.10615768446382602,0.0002476869932978919,0.017084602570943925,0.10879582894784501,0.03453593596424877,0.08739878626082355,0.057071558328215984
00066-00379.roi,4.838715422939082,0.2663607186562222,0.7918610153054912,0.007385194402780751,0.2540110682258571,0.05493847733078905,0.011365297689413847,5.878967293401211,6.760281752091449,0.0021335689934738502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00067-00335.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00068-00626.roi,0.3830210538381277,0.3709641888670643,0.7835753146437185,0.03254120161204402,0.19807140359891034,0.011825276154318137,0.03307347461061755,2.934566318396603,4.1204019942603844,57.32761556952764,0.006962619454528905,0.005124118297617143,0.061664373375855244,0.006991390076459902,0.0071702417389320795,0.07868187471996203,0.0431152312150007,0.008978742429894243,0.0026627474342726643,0.0,0.27255442871701335,0.015150951325935885,0.04844736484885691,0.16993043508309985,0.07346875268747405
00069-00474.roi,55.20105541015832,98.40030165013893,58.131247756882985,64.66952548084582,33.82735539820238,0.0018086565253008816,0.0003617314725479329,0.0,0.0007234625263764741,0.0027057501659442655,0.0,0.0,0.0003617314725479328,0.0,0.0,0.00017363083512064728,0.002078747467386,0.0,0.004070683843978714,0.0,0.0,0.007625295456962801,0.0,0.0,0.0
00070-00443.roi,0.1001038940422215,0.25631317867299214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00071-00371.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00072-00425.roi,0.0008049995712837386,0.0,0.49645979700748033,0.0069970918884333395,0.1805622146439467,0.010340952189380767,0.06006304661730755,4.508317616005827,7.366821754165525,57.152922486531615,0.0,0.0,0.024273300820838752,0.0023221165813664896,0.0,0.003932085047934756,0.011610548396333343,0.01034100970687928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00073-00587.roi,0.06452327747490999,2.215438442562144,3.687913838738296,0.7357479488973494,1.8957119659018622,0.646942537857917,0.9479316106504726,4.716620976293504,5.554500978731653,54.50332888511854,0.25196673256699,0.35534508343176757,0.5823373395170766,0.22242930142116848,0.45491583070338243,0.43224041628960636,0.30306016388030027,0.1326697772101144,0.04658850426924728,0.0,0.26229561656736167,0.07177793746304525,0.26862039500182516,0.348246090211723,0.10878471060902466
00074-00398.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00075-00461.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00076-00571.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00077-00491.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00078-00551.roi,6.106295910738601,0.0,0.0,0.0001158025217540318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001158025217540318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033404578618601564
00079-00591.roi,88.18400443305347,44.861332943022674,48.40071465001366,99.17783980187323,107.4593871643398,114.76325776624827,85.96766503671014,32.68486141724961,59.13616015759629,57.94433464046515,46.82378758781058,28.11112805139224,42.198727222862566,59.56397359087625,54.66737679348659,29.310015238749326,18.845496156648903,36.72092326793777,26.623327982064293,23.275920502310573,33.594092059898045,42.68134542122784,48.648804714813984,31.3360518836626,17.119783224345884
00080-00458.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00081-00512.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00082-01238.roi,138.85734956470904,134.5103144084692,94.06794698176313,77.9082554136719,62.69390188092152,62.28297179572713,64.78027339800298,71.45439208026177,64.36210826599871,32.71804950137217,5.440931800171002,8.151542769142772,8.873281910719394,7.527514309723324,6.484750436851729,8.556763189132429,8.539594024012448,8.488405252475278,7.670739594181027,4.012284528914686,0.2608444767581146,0.6542595783806521,1.495255423359212,7.696332946796355,0.6775953788333554
00083-01036.roi,10.645960106915421,17.990927619619136,25.7400791638247,7.465117260784306,21.069860243461264,10.030658855324692,29.979254812999475,75.79323589712291,47.24551725990812,41.651186729095045,11.766805130475651,5.731058048747173,0.27985239735493095,0.010290709890146844,0.0076186308355649,0.20019132910153947,0.14310433825233562,0.014418988655420949,0.00037291804165622596,0.003558505211713503,0.20368065252568732,0.00027007044015446547,0.003975223270125228,0.08747089675359888,0.021372793789351686
00084-00549.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00085-00569.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00086-00525.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00087-00510.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00088-01176.roi,30.105842944865373,24.08137602611618,48.26791169615184,70.1457472533876,11.631978046890495,6.748563069532447,3.6943621176958734,2.1681036445275916,0.0,0.0,0.0,0.0,0.0,0.0,9.301312588357293e-05,0.0,0.0,0.0,2.3943975065395553e-05,0.0,0.0,0.0,0.0,0.0,0.0
00089-00562.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00090-00561.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00091-00580.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00092-00557.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00093-00612.roi,314.56331851268754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00094-00614.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00095-00596.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00096-00642.roi,338.8946445448487,128.61178595744548,123.86911544763616,243.8192614991055,486.83389749216167,322.43192224613904,166.30776361542547,70.7767227196689,294.2949395147479,112.62276357988331,234.4908735677668,151.63860238057185,72.55872759987736,173.59552689869926,165.0662563361856,57.1596154702525,150.42761186733014,68.10847282002369,42.51926961929191,144.8722890067231,177.57471944284185,80.21889901633028,164.95073394735502,49.31450847036426,98.35495114898535
