Chip,Hour,Droplet,Bacteria Count
C8,04h,02220-17809.roi,501.0
C8,04h,02221-17758.roi,240.0
C8,04h,02222-17705.roi,0.0
C8,04h,02223-17677.roi,0.0
C8,04h,02224-17598.roi,0.0
C8,04h,02225-17803.roi,141.0
C8,04h,02226-17699.roi,0.0
C8,04h,02227-17630.roi,0.0
C8,04h,02228-17646.roi,0.0
C8,04h,02229-17634.roi,0.0
C8,04h,02230-17747.roi,0.0
C8,04h,02231-17675.roi,0.0
C8,04h,02232-17789.roi,214.0
C8,04h,02233-17693.roi,0.0
C8,04h,02234-17782.roi,116.0
C8,04h,02235-17777.roi,0.0
C8,04h,02236-17751.roi,0.0
C8,04h,02237-17707.roi,0.0
C8,04h,02238-18108.roi,539.0
C8,04h,02239-17822.roi,0.0
C8,04h,02240-17813.roi,0.0
C8,04h,02241-17869.roi,0.0
C8,04h,02242-17818.roi,0.0
C8,04h,02243-17874.roi,0.0
C8,04h,02244-17797.roi,0.0
C8,04h,02245-17938.roi,92.0
C8,04h,02246-17851.roi,0.0
C8,04h,02247-18035.roi,42.0
C8,04h,02248-17874.roi,0.0
C8,04h,02249-17937.roi,0.0
C8,04h,02250-17897.roi,0.0
C8,04h,02251-18855.roi,2365.0
C8,04h,02252-18348.roi,27.0
C8,04h,02253-17950.roi,0.0
C8,04h,02254-18327.roi,547.0
C8,04h,02255-17991.roi,97.0
C8,04h,02256-18025.roi,0.0
C8,04h,02257-18004.roi,0.0
C8,04h,02258-17998.roi,0.0
C8,04h,02259-18111.roi,0.0
C8,04h,02260-18107.roi,0.0
C8,04h,02261-18282.roi,111.0
C8,04h,02262-18092.roi,0.0
C8,04h,02263-18143.roi,0.0
C8,04h,02264-18098.roi,0.0
C8,04h,02265-18093.roi,0.0
C8,04h,02266-18086.roi,0.0
C8,04h,02267-18082.roi,0.0
C8,04h,02268-18103.roi,0.0
C8,04h,02269-18503.roi,1122.0
C8,04h,02270-18223.roi,0.0
C8,04h,02271-18130.roi,0.0
C8,04h,02272-18403.roi,388.0
C8,04h,02273-18100.roi,0.0
C8,04h,02274-18257.roi,249.0
C8,04h,02275-18338.roi,364.0
C8,04h,02276-18241.roi,190.0
C8,04h,02277-18213.roi,0.0
C8,04h,02278-18147.roi,0.0
C8,04h,02279-18173.roi,0.0
C8,04h,02280-18214.roi,0.0
C8,04h,02281-18499.roi,857.0
C8,04h,02282-18327.roi,0.0
C8,04h,02283-18228.roi,0.0
C8,04h,02284-18212.roi,0.0
C8,04h,02285-18194.roi,67.0
C8,04h,02286-18223.roi,0.0
C8,04h,02287-18260.roi,0.0
C8,04h,02288-18212.roi,0.0
C8,04h,02289-18266.roi,0.0
C8,04h,02290-18264.roi,0.0
C8,04h,02291-18314.roi,205.0
C8,04h,02292-18262.roi,0.0
C8,04h,02293-18266.roi,0.0
C8,04h,02294-18297.roi,0.0
C8,04h,02295-18572.roi,345.0
C8,04h,02296-18387.roi,0.0
C8,04h,02297-18540.roi,0.0
C8,04h,02298-18376.roi,0.0
C8,04h,02299-18376.roi,0.0
C8,04h,02300-18367.roi,0.0
C8,04h,02301-18529.roi,0.0
C8,04h,02302-18685.roi,182.0
C8,04h,02303-18471.roi,0.0
C8,04h,02304-18552.roi,116.0
C8,04h,02305-18485.roi,0.0
C8,04h,02306-18688.roi,479.0
C8,04h,02307-18765.roi,0.0
C8,04h,02308-18435.roi,0.0
C8,04h,02309-18595.roi,231.0
C8,04h,02310-18568.roi,0.0
C8,04h,02311-18777.roi,617.0
C8,04h,02312-18505.roi,0.0
C8,04h,02313-19116.roi,1497.0
C8,04h,02314-18462.roi,0.0
C8,04h,02315-18921.roi,615.0
C8,04h,02316-18578.roi,219.0
C8,04h,02317-18560.roi,0.0
C8,04h,02318-18516.roi,0.0
C8,04h,02319-18645.roi,0.0
C8,04h,02320-18541.roi,0.0
C8,04h,02321-18896.roi,385.0
C8,04h,02322-18693.roi,0.0
C8,04h,02323-18550.roi,0.0
C8,04h,02324-18591.roi,0.0
C8,04h,02325-18575.roi,0.0
C8,04h,02326-18551.roi,0.0
C8,04h,02327-18564.roi,0.0
C8,04h,02328-18609.roi,0.0
C8,04h,02329-18658.roi,0.0
C8,04h,02330-18656.roi,0.0
C8,04h,02331-18986.roi,844.0
C8,04h,02332-18706.roi,0.0
C8,04h,02333-19361.roi,1138.0
C8,04h,02334-18719.roi,0.0
C8,04h,02335-18767.roi,0.0
C8,04h,02336-18668.roi,0.0
C8,04h,02337-18700.roi,0.0
C8,04h,02338-19036.roi,288.0
C8,04h,02339-18812.roi,0.0
C8,04h,02340-18717.roi,0.0
C8,04h,02341-19123.roi,863.0
C8,04h,02342-18750.roi,0.0
C8,04h,02343-18872.roi,0.0
C8,04h,02344-18890.roi,120.0
C8,04h,02345-18778.roi,0.0
C8,04h,02346-18763.roi,0.0
C8,04h,02347-18813.roi,0.0
C8,04h,02348-18899.roi,0.0
C8,04h,02349-18818.roi,0.0
C8,04h,02350-18951.roi,0.0
C8,04h,02351-18826.roi,0.0
C8,04h,02352-18828.roi,0.0
C8,04h,02353-19061.roi,212.0
C8,04h,02354-18854.roi,0.0
C8,04h,02355-18875.roi,0.0
C8,04h,02356-18857.roi,0.0
C8,04h,02357-19032.roi,0.0
C8,04h,02358-18908.roi,0.0
C8,04h,02359-18884.roi,0.0
C8,04h,02360-18885.roi,0.0
C8,04h,02361-18880.roi,0.0
C8,04h,02362-19026.roi,174.0
C8,04h,02363-18920.roi,0.0
C8,04h,02364-18996.roi,0.0
C8,04h,02365-19088.roi,204.0
C8,04h,02366-18953.roi,0.0
C8,04h,02367-19033.roi,0.0
C8,04h,02368-18988.roi,0.0
C8,04h,02369-19029.roi,0.0
C8,04h,02370-19054.roi,0.0
C8,04h,02371-18981.roi,0.0
C8,04h,02372-19021.roi,0.0
C8,04h,02373-19090.roi,0.0
C8,04h,02374-19076.roi,0.0
C8,04h,02375-19354.roi,601.0
C8,04h,02376-19199.roi,0.0
C8,04h,02377-19058.roi,0.0
C8,04h,02378-19178.roi,0.0
C8,04h,02379-19484.roi,593.0
C8,04h,02380-19064.roi,0.0
C8,04h,02381-19179.roi,0.0
C8,04h,02382-19135.roi,0.0
C8,04h,02383-19186.roi,0.0
C8,04h,02384-19112.roi,0.0
C8,04h,02385-19133.roi,0.0
C8,04h,02386-19170.roi,0.0
C8,04h,02387-19105.roi,0.0
C8,04h,02388-19217.roi,0.0
C8,04h,02389-19377.roi,171.0
C8,04h,02390-19443.roi,210.0
C8,04h,02391-19563.roi,440.0
C8,04h,02392-19267.roi,0.0
C8,04h,02393-19218.roi,0.0
C8,04h,02394-19389.roi,256.0
C8,04h,02395-19225.roi,0.0
C8,04h,02396-19203.roi,0.0
C8,04h,02397-19249.roi,0.0
C8,04h,02398-19235.roi,0.0
C8,04h,02399-19297.roi,0.0
C8,04h,02400-19231.roi,0.0
C8,04h,02401-19662.roi,619.0
C8,04h,02402-19272.roi,185.0
C8,04h,02403-19274.roi,0.0
C8,04h,02404-19322.roi,0.0
C8,04h,02405-19360.roi,0.0
C8,04h,02406-19328.roi,0.0
C8,04h,02407-19343.roi,0.0
C8,04h,02408-19412.roi,0.0
C8,04h,02409-19348.roi,0.0
C8,04h,02410-19634.roi,833.0
C8,04h,02411-19334.roi,0.0
C8,04h,02412-19756.roi,1063.0
C8,04h,02413-19350.roi,0.0
C8,04h,02414-19424.roi,0.0
C8,04h,02415-19651.roi,1117.0
C8,04h,02416-19439.roi,161.0
C8,04h,02417-19469.roi,0.0
C8,04h,02418-19440.roi,0.0
C8,04h,02419-19518.roi,0.0
C8,04h,02420-19414.roi,0.0
C8,04h,02421-19846.roi,1522.0
C8,04h,02422-19456.roi,0.0
C8,04h,02423-19490.roi,0.0
C8,04h,02424-19972.roi,2036.0
C8,04h,02425-19500.roi,0.0
C8,04h,02426-19582.roi,0.0
C8,04h,02427-19536.roi,0.0
C8,04h,02428-19507.roi,0.0
C8,04h,02429-19574.roi,0.0
C8,04h,02430-19897.roi,605.0
C8,04h,02431-19533.roi,0.0
C8,04h,02432-19579.roi,0.0
C8,04h,02433-19602.roi,0.0
C8,04h,02434-20145.roi,1113.0
C8,04h,02435-19760.roi,504.0
C8,04h,02436-19729.roi,0.0
C8,04h,02437-19621.roi,0.0
C8,04h,02438-19834.roi,66.0
C8,04h,02439-19664.roi,0.0
C8,04h,02440-19921.roi,280.0
C8,04h,02441-19703.roi,0.0
C8,04h,02442-20162.roi,700.0
C8,04h,02443-19801.roi,0.0
C8,04h,02444-19751.roi,0.0
C8,04h,02445-19756.roi,0.0
C8,04h,02446-19838.roi,0.0
C8,04h,02447-19737.roi,0.0
C8,04h,02448-19782.roi,0.0
C8,04h,02449-19763.roi,0.0
C8,04h,02450-19864.roi,0.0
C8,04h,02451-19810.roi,0.0
C8,04h,02452-19883.roi,0.0
C8,04h,02453-19841.roi,0.0
C8,04h,02454-19904.roi,0.0
C8,04h,02455-19840.roi,0.0
C8,04h,02456-19886.roi,142.0
C8,04h,02457-20128.roi,518.0
C8,04h,02458-19860.roi,0.0
C8,04h,02459-19889.roi,0.0
C8,04h,02460-20114.roi,0.0
C8,04h,02461-19891.roi,0.0
C8,04h,02462-19963.roi,0.0
C8,04h,02463-20182.roi,0.0
C8,04h,02464-19883.roi,0.0
C8,04h,02465-20348.roi,970.0
C8,04h,02466-19945.roi,0.0
C8,04h,02467-19928.roi,0.0
C8,04h,02468-20076.roi,141.0
C8,04h,02469-19961.roi,0.0
C8,04h,02470-19946.roi,0.0
C8,04h,02471-20032.roi,0.0
C8,04h,02472-19958.roi,0.0
C8,04h,02473-20114.roi,209.0
C8,04h,02474-19961.roi,0.0
C8,04h,02475-19968.roi,0.0
C8,04h,02476-20295.roi,729.0
C8,04h,02477-20428.roi,954.0
C8,04h,02478-20038.roi,0.0
C8,04h,02479-20402.roi,1243.0
C8,04h,02480-20229.roi,15.0
C8,04h,02481-20277.roi,850.0
C8,04h,02482-20248.roi,300.0
C8,04h,02483-20065.roi,0.0
C8,04h,02484-20084.roi,0.0
C8,04h,02485-20273.roi,0.0
C8,04h,02486-20110.roi,0.0
C8,04h,02487-20159.roi,0.0
C8,04h,02488-20141.roi,0.0
C8,04h,02489-20089.roi,0.0
C8,04h,02490-20169.roi,0.0
C8,04h,02491-20158.roi,110.0
C8,04h,02492-20097.roi,0.0
C8,04h,02493-20112.roi,0.0
C8,04h,02494-20411.roi,226.0
C8,04h,02495-20120.roi,0.0
C8,04h,02496-20201.roi,0.0
C8,04h,02497-20204.roi,110.0
C8,04h,02498-20205.roi,0.0
C8,04h,02499-20421.roi,130.0
C8,04h,02500-20650.roi,618.0
C8,04h,02501-20242.roi,0.0
C8,04h,02502-20418.roi,321.0
C8,04h,02503-20252.roi,0.0
C8,04h,02504-20345.roi,0.0
C8,04h,02505-20282.roi,0.0
C8,04h,02506-20259.roi,0.0
C8,04h,02507-20336.roi,0.0
C8,04h,02508-20287.roi,0.0
C8,04h,02509-20512.roi,0.0
C8,04h,02510-20268.roi,0.0
C8,04h,02511-20338.roi,0.0
C8,04h,02512-20315.roi,60.0
C8,04h,02513-20385.roi,0.0
C8,04h,02514-20534.roi,133.0
C8,04h,02515-20401.roi,0.0
C8,04h,02516-20390.roi,0.0
C8,04h,02517-20676.roi,381.0
C8,04h,02518-20410.roi,0.0
C8,04h,02519-20449.roi,0.0
C8,04h,02520-20580.roi,159.0
C8,04h,02521-20440.roi,0.0
C8,04h,02522-20613.roi,249.0
C8,04h,02523-20472.roi,0.0
C8,04h,02524-20576.roi,0.0
C8,04h,02525-20542.roi,31.0
C8,04h,02526-20512.roi,159.0
C8,04h,02527-20465.roi,0.0
C8,04h,02528-21035.roi,1069.0
C8,04h,02529-20509.roi,0.0
C8,04h,02530-20704.roi,496.0
C8,04h,02531-20556.roi,0.0
C8,04h,02532-20680.roi,148.0
C8,04h,02533-20547.roi,0.0
C8,04h,02534-20651.roi,0.0
C8,04h,02535-20919.roi,765.0
C8,04h,02536-20629.roi,0.0
C8,04h,02537-20600.roi,0.0
C8,04h,02538-20684.roi,0.0
C8,04h,02539-20643.roi,237.0
C8,04h,02540-20613.roi,0.0
C8,04h,02541-20614.roi,0.0
C8,04h,02542-20663.roi,0.0
C8,04h,02543-20847.roi,339.0
C8,04h,02544-20710.roi,0.0
C8,04h,02545-20857.roi,601.0
C8,04h,02546-20730.roi,0.0
C8,04h,02547-20707.roi,0.0
C8,04h,02548-20774.roi,0.0
C8,04h,02549-21016.roi,268.0
C8,04h,02550-20721.roi,0.0
C8,04h,02551-20924.roi,0.0
C8,04h,02552-20773.roi,0.0
C8,04h,02553-21022.roi,440.0
C8,04h,02554-21112.roi,524.0
C8,04h,02555-20760.roi,0.0
C8,04h,02556-20721.roi,0.0
C8,04h,02557-20851.roi,0.0
C8,04h,02558-21040.roi,158.0
C8,04h,02559-20823.roi,0.0
C8,04h,02560-20863.roi,0.0
C8,04h,02561-20781.roi,0.0
C8,04h,02562-20854.roi,0.0
C8,04h,02563-20790.roi,0.0
C8,04h,02564-20801.roi,0.0
C8,04h,02565-21128.roi,544.0
C8,04h,02566-21230.roi,17.0
C8,04h,02567-20807.roi,0.0
C8,04h,02568-20805.roi,0.0
C8,04h,02569-21028.roi,459.0
C8,04h,02570-21063.roi,220.0
C8,04h,02571-21107.roi,52.0
C8,04h,02572-21099.roi,0.0
C8,04h,02573-20943.roi,247.0
C8,04h,02574-20929.roi,0.0
C8,04h,02575-20862.roi,31.0
C8,04h,02576-20837.roi,0.0
C8,04h,02577-21106.roi,807.0
C8,04h,02578-20914.roi,0.0
C8,04h,02579-20897.roi,0.0
C8,04h,02580-20960.roi,0.0
C8,04h,02581-21184.roi,394.0
C8,04h,02582-21005.roi,0.0
C8,04h,02583-20941.roi,0.0
C8,04h,02584-21317.roi,1831.0
C8,04h,02585-21014.roi,229.0
C8,04h,02586-21417.roi,873.0
C8,04h,02587-21018.roi,0.0
C8,04h,02588-21003.roi,0.0
C8,04h,02589-21313.roi,150.0
C8,04h,02590-21379.roi,142.0
C8,04h,02591-21137.roi,80.0
C8,04h,02592-20988.roi,0.0
C8,04h,02593-21015.roi,0.0
C8,04h,02594-21097.roi,0.0
C8,04h,02595-21256.roi,395.0
C8,04h,02596-21079.roi,0.0
C8,04h,02597-21066.roi,0.0
C8,04h,02598-21086.roi,0.0
C8,04h,02599-21282.roi,0.0
C8,04h,02600-21097.roi,0.0
C8,04h,02601-21140.roi,0.0
C8,04h,02602-21107.roi,0.0
C8,04h,02603-21103.roi,0.0
C8,04h,02604-21141.roi,0.0
C8,04h,02605-21165.roi,0.0
C8,04h,02606-21150.roi,0.0
C8,04h,02607-21169.roi,0.0
C8,04h,02608-21151.roi,0.0
C8,04h,02609-21226.roi,0.0
C8,04h,02610-21525.roi,399.0
C8,04h,02611-21183.roi,0.0
C8,04h,02612-21376.roi,112.0
C8,04h,02613-21406.roi,0.0
C8,04h,02614-21299.roi,0.0
C8,04h,02615-21249.roi,0.0
C8,04h,02616-21286.roi,0.0
C8,04h,02617-21247.roi,0.0
C8,04h,02618-21365.roi,0.0
C8,04h,02619-21297.roi,0.0
C8,04h,02620-21416.roi,186.0
C8,04h,02621-21503.roi,0.0
C8,04h,02622-21490.roi,0.0
C8,04h,02623-21413.roi,0.0
C8,04h,02624-21368.roi,0.0
C8,04h,02625-21340.roi,0.0
C8,04h,02626-21331.roi,0.0
C8,04h,02627-21495.roi,147.0
C8,04h,02628-22252.roi,927.0
C8,04h,02629-21502.roi,38.0
C8,04h,02630-21449.roi,0.0
C8,04h,02631-21394.roi,0.0
C8,04h,02632-21500.roi,0.0
C8,04h,02633-21712.roi,0.0
C8,04h,02634-21545.roi,0.0
C8,04h,02635-21520.roi,0.0
C8,04h,02636-21476.roi,0.0
C8,04h,02637-21492.roi,0.0
C8,04h,02638-21756.roi,572.0
C8,04h,02639-21815.roi,726.0
C8,04h,02640-21643.roi,200.0
C8,04h,02641-21753.roi,325.0
C8,04h,02642-21508.roi,0.0
C8,04h,02643-21506.roi,0.0
C8,04h,02644-21554.roi,0.0
C8,04h,02645-21751.roi,387.0
C8,04h,02646-21501.roi,0.0
C8,04h,02647-21672.roi,0.0
C8,04h,02648-21545.roi,0.0
C8,04h,02649-22054.roi,1007.0
C8,04h,02650-21608.roi,0.0
C8,04h,02651-21981.roi,673.0
C8,04h,02652-21610.roi,0.0
C8,04h,02653-21716.roi,110.0
C8,04h,02654-21669.roi,0.0
C8,04h,02655-21695.roi,203.0
C8,04h,02656-21683.roi,0.0
C8,04h,02657-21664.roi,0.0
C8,04h,02658-21686.roi,0.0
C8,04h,02659-21643.roi,0.0
C8,04h,02660-21678.roi,0.0
C8,04h,02661-21824.roi,378.0
C8,04h,02662-21689.roi,0.0
C8,04h,02663-21676.roi,0.0
C8,04h,02664-21902.roi,374.0
C8,04h,02665-21897.roi,0.0
C8,04h,02666-22084.roi,1282.0
C8,04h,02667-21953.roi,27.0
C8,04h,02668-21762.roi,132.0
C8,04h,02669-22089.roi,499.0
C8,04h,02670-21827.roi,0.0
C8,04h,02671-21888.roi,140.0
C8,04h,02672-21758.roi,0.0
C8,04h,02673-22066.roi,204.0
C8,04h,02674-21773.roi,0.0
C8,04h,02675-21869.roi,19.0
C8,04h,02676-21794.roi,0.0
C8,04h,02677-21939.roi,0.0
C8,04h,02678-22104.roi,217.0
C8,04h,02679-21796.roi,0.0
C8,04h,02680-21797.roi,0.0
C8,04h,02681-21855.roi,0.0
C8,04h,02682-22029.roi,240.0
C8,04h,02683-22191.roi,1062.0
C8,04h,02684-21911.roi,0.0
C8,04h,02685-22257.roi,934.0
C8,04h,02686-22005.roi,0.0
C8,04h,02687-21962.roi,0.0
C8,04h,02688-21945.roi,0.0
C8,04h,02689-22106.roi,19.0
C8,04h,02690-21953.roi,0.0
C8,04h,02691-22216.roi,132.0
C8,04h,02692-22003.roi,0.0
C8,04h,02693-22077.roi,0.0
C8,04h,02694-22034.roi,0.0
C8,04h,02695-22067.roi,45.0
C8,04h,02696-22235.roi,355.0
C8,04h,02697-22090.roi,132.0
C8,04h,02698-21989.roi,0.0
C8,04h,02699-22002.roi,0.0
C8,04h,02700-22306.roi,471.0
C8,04h,02701-21999.roi,0.0
C8,04h,02702-22107.roi,0.0
C8,04h,02703-22022.roi,0.0
C8,04h,02704-22126.roi,182.0
C8,04h,02705-22095.roi,75.0
C8,04h,02706-22550.roi,251.0
C8,04h,02707-22150.roi,0.0
C8,04h,02708-22098.roi,0.0
C8,04h,02709-22131.roi,0.0
C8,04h,02710-22111.roi,0.0
C8,04h,02711-22519.roi,1459.0
C8,04h,02712-22127.roi,0.0
C8,04h,02713-22197.roi,0.0
C8,04h,02714-22157.roi,0.0
C8,04h,02715-22181.roi,0.0
C8,04h,02716-22329.roi,77.0
C8,04h,02717-22142.roi,0.0
C8,04h,02718-22342.roi,93.0
C8,04h,02719-22277.roi,0.0
C8,04h,02720-22186.roi,0.0
C8,04h,02721-22198.roi,0.0
C8,04h,02722-22348.roi,0.0
C8,04h,02723-22244.roi,0.0
C8,04h,02724-22195.roi,0.0
C8,04h,02725-22420.roi,0.0
C8,04h,02726-22207.roi,0.0
C8,04h,02727-22241.roi,0.0
C8,04h,02728-22301.roi,356.0
C8,04h,02729-22325.roi,103.0
C8,04h,02730-22260.roi,0.0
C8,04h,02731-22313.roi,114.0
C8,04h,02732-22462.roi,49.0
C8,04h,02733-22317.roi,0.0
C8,04h,02734-22524.roi,0.0
C8,04h,02735-22640.roi,371.0
C8,04h,02736-22312.roi,0.0
C8,04h,02737-22767.roi,411.0
C8,04h,02738-22326.roi,0.0
C8,04h,02739-22408.roi,174.0
C8,04h,02740-22643.roi,58.0
C8,04h,02741-22657.roi,103.0
C8,04h,02742-22652.roi,684.0
C8,04h,02743-22355.roi,0.0
C8,04h,02744-22416.roi,0.0
C8,04h,02745-22447.roi,0.0
C8,04h,02746-22402.roi,196.0
C8,04h,02747-22433.roi,0.0
C8,04h,02748-22460.roi,0.0
C8,04h,02749-22461.roi,0.0
C8,04h,02750-22773.roi,0.0
C8,04h,02751-22546.roi,195.0
C8,04h,02752-22419.roi,0.0
C8,04h,02753-22497.roi,0.0
C8,04h,02754-22524.roi,128.0
C8,04h,02755-22651.roi,0.0
C8,04h,02756-22513.roi,0.0
C8,04h,02757-22513.roi,0.0
C8,04h,02758-22595.roi,0.0
C8,04h,02759-22494.roi,0.0
C8,04h,02760-22664.roi,117.0
C8,04h,02761-22561.roi,0.0
C8,04h,02762-22571.roi,0.0
C8,04h,02763-22640.roi,0.0
C8,04h,02764-22585.roi,0.0
C8,04h,02765-22590.roi,0.0
C8,04h,02766-22811.roi,242.0
C8,04h,02767-22577.roi,0.0
C8,04h,02768-22929.roi,0.0
C8,04h,02769-22914.roi,1065.0
C8,04h,02770-22721.roi,0.0
C8,04h,02771-22943.roi,1179.0
C8,04h,02772-22669.roi,0.0
C8,04h,02773-22647.roi,0.0
C8,04h,02774-22858.roi,228.0
C8,04h,02775-22896.roi,536.0
C8,04h,02776-22863.roi,111.0
C8,04h,02777-22648.roi,0.0
C8,04h,02778-23030.roi,203.0
C8,04h,02779-23116.roi,645.0
C8,04h,02780-23308.roi,1340.0
C8,04h,02781-22776.roi,0.0
C8,04h,02782-22680.roi,0.0
C8,04h,02783-22714.roi,0.0
C8,04h,02784-22679.roi,0.0
C8,04h,02785-22859.roi,121.0
C8,04h,02786-22947.roi,379.0
C8,04h,02787-22873.roi,73.0
C8,04h,02788-22747.roi,75.0
C8,04h,02789-22757.roi,0.0
C8,04h,02790-22803.roi,0.0
C8,04h,02791-22957.roi,253.0
C8,04h,02792-22793.roi,0.0
C8,04h,02793-22837.roi,0.0
C8,04h,02794-22799.roi,0.0
C8,04h,02795-22817.roi,0.0
C8,04h,02796-22881.roi,56.0
C8,04h,02797-22906.roi,0.0
C8,04h,02798-22811.roi,0.0
C8,04h,02799-22811.roi,0.0
C8,04h,02800-22834.roi,0.0
C8,04h,02801-22840.roi,0.0
C8,04h,02802-22834.roi,0.0
C8,04h,02803-22835.roi,0.0
C8,04h,02804-22857.roi,89.0
C8,04h,02805-22883.roi,0.0
C8,04h,02806-22962.roi,0.0
C8,04h,02807-22968.roi,130.0
C8,04h,02808-22961.roi,0.0
C8,04h,02809-22908.roi,0.0
C8,04h,02810-22958.roi,0.0
C8,04h,02811-22971.roi,0.0
C8,04h,02812-22926.roi,0.0
C8,04h,02813-22997.roi,0.0
C8,04h,02814-23047.roi,0.0
C8,04h,02815-23146.roi,25.0
C8,04h,02816-22983.roi,0.0
C8,04h,02817-23111.roi,0.0
C8,04h,02818-23008.roi,0.0
C8,04h,02819-23212.roi,206.0
C8,04h,02820-23030.roi,0.0
C8,04h,02821-23116.roi,0.0
C8,04h,02822-23045.roi,0.0
C8,04h,02823-23150.roi,0.0
C8,04h,02824-23348.roi,0.0
C8,04h,02825-23235.roi,0.0
C8,04h,02826-23098.roi,0.0
C8,04h,02827-23256.roi,86.0
C8,04h,02828-23102.roi,0.0
C8,04h,02829-23173.roi,0.0
C8,04h,02830-23091.roi,0.0
C8,04h,02831-23381.roi,159.0
C8,04h,02832-23099.roi,0.0
C8,04h,02833-23396.roi,0.0
C8,04h,02834-23137.roi,0.0
C8,04h,02835-23527.roi,693.0
C8,04h,02836-23172.roi,169.0
C8,04h,02837-23135.roi,0.0
C8,04h,02838-23489.roi,330.0
C8,04h,02839-23230.roi,0.0
C8,04h,02840-23164.roi,0.0
C8,04h,02841-23183.roi,0.0
C8,04h,02842-23186.roi,0.0
C8,04h,02843-23249.roi,78.0
C8,04h,02844-23281.roi,0.0
C8,04h,02845-23237.roi,36.0
C8,04h,02846-23311.roi,110.0
C8,04h,02847-23234.roi,0.0
C8,04h,02848-23643.roi,1687.0
C8,04h,02849-23498.roi,582.0
C8,04h,02850-23255.roi,0.0
C8,04h,02851-23285.roi,0.0
C8,04h,02852-23407.roi,176.0
C8,04h,02853-23351.roi,0.0
C8,04h,02854-23302.roi,0.0
C8,04h,02855-23299.roi,0.0
C8,04h,02856-23399.roi,0.0
C8,04h,02857-23307.roi,0.0
C8,04h,02858-23304.roi,0.0
C8,04h,02859-23515.roi,259.0
C8,04h,02860-23357.roi,0.0
C8,04h,02861-23503.roi,0.0
C8,04h,02862-23302.roi,0.0
C8,04h,02863-23373.roi,0.0
C8,04h,02864-23706.roi,121.0
C8,04h,02865-23439.roi,0.0
C8,04h,02866-23541.roi,0.0
C8,04h,02867-23372.roi,0.0
C8,04h,02868-23359.roi,0.0
C8,04h,02869-23422.roi,0.0
C8,04h,02870-23594.roi,0.0
C8,04h,02871-23414.roi,0.0
C8,04h,02872-23583.roi,303.0
C8,04h,02873-23394.roi,0.0
C8,04h,02874-23773.roi,1051.0
C8,04h,02875-23535.roi,276.0
C8,04h,02876-23420.roi,0.0
C8,04h,02877-23367.roi,0.0
C8,04h,02878-23384.roi,0.0
C8,04h,02879-23509.roi,0.0
C8,04h,02880-23432.roi,0.0
C8,04h,02881-23425.roi,0.0
C8,04h,02882-23574.roi,0.0
C8,04h,02883-23512.roi,0.0
C8,04h,02884-23656.roi,117.0
C8,04h,02885-23524.roi,0.0
C8,04h,02886-23819.roi,1560.0
C8,04h,02887-23731.roi,0.0
C8,04h,02888-23697.roi,0.0
C8,04h,02889-23481.roi,0.0
C8,04h,02890-23704.roi,0.0
C8,04h,02891-23802.roi,24.0
C8,04h,02892-23510.roi,0.0
C8,04h,02893-23521.roi,0.0
C8,04h,02894-23521.roi,0.0
C8,04h,02895-23547.roi,0.0
C8,04h,02896-23556.roi,0.0
C8,04h,02897-23627.roi,0.0
C8,04h,02898-23623.roi,0.0
C8,04h,02899-23767.roi,0.0
C8,04h,02900-23886.roi,925.0
C8,04h,02901-23748.roi,273.0
C8,04h,02902-24009.roi,459.0
C8,04h,02903-23611.roi,0.0
C8,04h,02904-23697.roi,0.0
C8,04h,02905-23776.roi,29.0
C8,04h,02906-23734.roi,137.0
C8,04h,02907-23670.roi,0.0
C8,04h,02908-23709.roi,47.0
C8,04h,02909-23774.roi,0.0
C8,04h,02910-23726.roi,0.0
C8,04h,02911-23879.roi,249.0
C8,04h,02912-23741.roi,0.0
C8,04h,02913-23808.roi,0.0
C8,04h,02914-23762.roi,0.0
C8,04h,02915-23957.roi,101.0
C8,04h,02916-24015.roi,120.0
C8,04h,02917-23767.roi,0.0
C8,04h,02918-23827.roi,0.0
C8,04h,02919-23786.roi,0.0
C8,04h,02920-23804.roi,0.0
C8,04h,02921-24050.roi,238.0
C8,04h,02922-23870.roi,0.0
C8,04h,02923-23868.roi,0.0
C8,04h,02924-23908.roi,0.0
C8,04h,02925-23969.roi,145.0
C8,04h,02926-23855.roi,0.0
C8,04h,02927-24143.roi,0.0
C8,04h,02928-23932.roi,0.0
C8,04h,02929-24157.roi,1156.0
C8,04h,02930-23957.roi,0.0
C8,04h,02931-23945.roi,0.0
C8,04h,02932-23876.roi,0.0
C8,04h,02933-23852.roi,0.0
C8,04h,02934-24072.roi,141.0
C8,04h,02935-24147.roi,423.0
C8,04h,02936-24065.roi,0.0
C8,04h,02937-23892.roi,0.0
C8,04h,02938-23881.roi,0.0
C8,04h,02939-24007.roi,0.0
C8,04h,02940-23904.roi,0.0
C8,04h,02941-24064.roi,0.0
C8,04h,02942-24044.roi,134.0
C8,04h,02943-24117.roi,102.0
C8,04h,02944-24095.roi,0.0
C8,04h,02945-23993.roi,0.0
C8,04h,02946-24225.roi,206.0
C8,04h,02947-24032.roi,0.0
C8,04h,02948-24035.roi,0.0
C8,04h,02949-24084.roi,0.0
C8,04h,02950-24059.roi,0.0
C8,04h,02951-24242.roi,409.0
C8,04h,02952-24068.roi,0.0
C8,04h,02953-24100.roi,0.0
