,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
02696-19675.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02697-19663.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887783015559355,0.0,0.0,0.0,0.0
02698-19869.roi,51.720337425448825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7799721911508654e-05,0.0,0.0011382098034882192,0.0011848941064468814,5.7799721911508674e-05,5.779972191150866e-05,0.0,4.66844017992015e-05,0.0,0.0,0.0,0.0
02699-19704.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02700-19720.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000989904728957651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02701-19690.roi,6708.450788007457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02702-20031.roi,62.740249247835195,28.196030429008896,11.893729632876788,13.4568950224097,7.577995232281275,13.046123616943115,0.0147374642520121,1.1698669198021003,0.02407237932695896,0.18776465248787724,0.16850725381886475,0.728834951929701,0.09663308437295666,1.209002729346859,0.03864272258191447,1.1449886377224612,0.8998490305396141,0.03958553108840887,0.044076598874792254,0.03335359237449742,0.056928556987150186,0.05477534931555865,0.0,0.0,0.0
02703-19732.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02704-19731.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000992905565894852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02705-19911.roi,61.7258994891992,37.53769444281903,0.0,0.0,0.0026495674183752574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001655979636484536,0.0004460101460853875,0.0,5.740728977466819e-05,5.740728977466823e-05,0.00016559796364845391,0.0001655979636484536,5.740728977466821e-05,0.0,0.0,0.0
02706-19935.roi,0.0005048923054614419,0.0,0.0058331842871180975,0.008532672157326403,0.0,0.008470408537462296,0.0,0.0014271618132343702,0.00016998037302399063,0.0,0.0,0.0,0.0,4.3757330647476095e-05,0.0,4.375733064747606e-05,0.0,8.751463863572152e-05,0.0,0.0,0.0,0.00012622307636536037,0.0,0.0,0.0
02707-20133.roi,88.4491480950876,53.23986675907659,45.960456611179296,15.100439916670272,6.174384890543315,8.252114291113152,0.925705198573374,8.472502828663231,6.671508114140775,6.032091557775009,5.754917787771077,8.331001921626553,4.256225797986241,8.705164270190691,0.7296412731828831,3.263702884792352,8.664964547314705,9.099687224835925,1.0520497528385162,8.92600558000196,0.7297813282182835,5.575715909548857,0.0,0.0,0.0
02708-20106.roi,89.31173253115284,56.327200134737005,26.65498046314418,32.42867899123504,30.28347609227416,35.45869227071053,0.0018212838867730245,0.01564426007718068,0.0026637726460796685,0.004856982781860587,0.00048015033439243203,0.0004623417126912363,0.0012842825352534502,0.002408286265708123,0.00216923879227889,0.0052556261741090165,0.022498543569063775,0.0016411417502024738,0.002328832099767392,0.012162656921956056,0.001538399245905261,0.005467275912498512,0.0,0.0,0.0
02709-19708.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02710-19839.roi,0.020221306408205363,0.03160863205262101,0.00987111638693372,0.00987111638693372,0.01934738811839008,0.01653609461263008,0.006317514487637578,0.006317514487637578,0.011824281657415317,0.02203759687879953,0.0,0.02203759687879953,0.0,0.03905803468566379,0.00987111638693372,0.03200347238440239,0.01653609461263008,0.03540966934400254,0.03174550862633245,0.01653609461263008,0.011824281657415317,0.00987111638693372,0.0,0.0,0.0
02711-19714.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02712-19930.roi,76.8536378496368,0.0,0.0,5.306196585791644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015306337362450202,0.0,0.0,0.0002061252895018152,0.00019592109957993736,0.0,4.285775094573701e-05,0.00010612389839543106,0.0,5.306196585791637e-05,0.0,0.0,0.0
02713-19825.roi,0.0,0.0006653529937151205,0.005668795833456593,0.10721922870783807,0.0,0.010299652562679881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008037464850355131,0.0,0.0044622877871124894,0.0,0.0,0.0,0.0,0.0,0.02091866718959298,0.0,0.0,0.0
02714-19754.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02715-19824.roi,0.004228859510326807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017522905942510489,0.0,0.0017522905942510489,0.0,0.0,0.0
02716-19795.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02717-19889.roi,0.026370393560435003,0.010433527246692676,0.028334664941094666,0.023293197929747742,0.010433527246692676,0.012497974923208047,0.0,0.017478245336610184,0.0,0.012497974923208047,0.020449713403517658,0.010433527246692676,0.008352386689541335,0.017478245336610184,0.012497974923208047,0.014796133704180613,0.020583259916599695,0.023293197929747742,0.05013657394664917,0.017478245336610184,0.029942832702620725,0.017478245336610184,0.0,0.0,0.0
02718-19810.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020713576581967144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
